#,T,I,T,L,E
K,E,Y
V,A,L,U,E
S,W,M,H
b_oropos,dalmatian,,Ripo
b_oropos,frankish,,Ripo
b_oropos,italian,,Ripo
b_oropos,ligurian,,Ripo
b_oropos,neapolitan,,Ripo
b_oropos,norman,,Ripo
b_oropos,oghuz,,Rubus
b_oropos,pecheneg,,Rubus
b_oropos,sardinian,,Ripo
b_oropos,sicilian,,Ripo
b_oropos,southern_italian,,Ripo
b_oropos,turkish,,Rubus
b_oropos,turkmen,,Rubus
b_oropos,tuscan,,Ripo
b_oropos,venetian,,Ripo
b_piraeaus,b_piraeaus,,Piraeaus
b_piraeaus,b_piraeaus_adj,,
b_piraeaus,central_italian,,Porto Leone
b_piraeaus,corsican,,Porto Leone
b_piraeaus,dalmatian,,Porto Leone
b_piraeaus,frankish,,Porto Draco
b_piraeaus,italian,,Porto Leone
b_piraeaus,ligurian,,Porto Leone
b_piraeaus,neapolitan,,Porto Leone
b_piraeaus,norman,,Porto Draco
b_piraeaus,oghuz,,Aslan Liman
b_piraeaus,pecheneg,,Aslan Liman
b_piraeaus,sardinian,,Porto Leone
b_piraeaus,sicilian,,Porto Leone
b_piraeaus,southern_italian,,Porto Leone
b_piraeaus,turkish,,Aslan Liman
b_piraeaus,turkmen,,Aslan Liman
b_piraeaus,tuscan,,Porto Leone
b_piraeaus,venetian,,Porto Leone
d_achaia,d_achaia,,Peloponnesou
d_achaia,d_achaia_adj,,Peloponnesian
d_achaia,central_italian,,Achaia
d_achaia,d_achaia_adj_central_italian,,Achaian
d_achaia,corsican,,Achaia
d_achaia,d_achaia_adj_corsican,,Achaian
d_achaia,dalmatian,,Achaia
d_achaia,d_achaia_adj_dalmatian,,Achaian
d_achaia,frankish,,Achaïe
d_achaia,d_achaia_adj_frankish,,Achaïan
d_achaia,italian,,Achaia
d_achaia,d_achaia_adj_italian,,Achaian
d_achaia,ligurian,,Achaia
d_achaia,d_achaia_adj_ligurian,,Achaian
d_achaia,neapolitan,,Achaia
d_achaia,d_achaia_adj_neapolitan,,Achaian
d_achaia,norman,,Achaïe
d_achaia,d_achaia_adj_norman,,Achaïan
d_achaia,oghuz,,Morâ
d_achaia,d_achaia_adj_oghuz,,Morân
d_achaia,pecheneg,,Morâ
d_achaia,sardinian,,Achaia
d_achaia,d_achaia_adj_sardinian,,Achaian
d_achaia,sicilian,,Achaia
d_achaia,d_achaia_adj_sicilian,,Achaian
d_achaia,southern_italian,,Achaia
d_achaia,d_achaia_adj_southern_italian,,Achaian
d_achaia,turkish,,Morâ
d_achaia,d_achaia_adj_turkish,,Morân
d_achaia,turkmen,,Morâ
d_achaia,d_achaia_adj_turkmen,,Morân
d_achaia,tuscan,,Achaia
d_achaia,d_achaia_adj_tuscan,,Achaian
d_achaia,venetian,,Achaia
d_achaia,d_achaia_adj_venetian,,Achaian
c_achaia,PROV476,,Achaía
c_achaia,c_achaia,,
c_achaia,c_achaia_adj,,Achaian
c_achaia,central_italian,,Achaia
c_achaia,c_achaia_adj_central_italian,,Achaian
c_achaia,corsican,,Achaia
c_achaia,c_achaia_adj_corsican,,Achaian
c_achaia,dalmatian,,Achaia
c_achaia,c_achaia_adj_dalmatian,,Achaian
c_achaia,frankish,,Achaïe
c_achaia,c_achaia_adj_frankish,,Achaian
c_achaia,c_achaia_adj_greek,,Achaian
c_achaia,italian,,Achaia
c_achaia,c_achaia_adj_italian,,Achaian
c_achaia,ligurian,,Achaia
c_achaia,c_achaia_adj_ligurian,,Achaian
c_achaia,neapolitan,,Achaia
c_achaia,c_achaia_adj_neapolitan,,Achaian
c_achaia,norman,,Achaïe
c_achaia,c_achaia_adj_norman,,Achaian
c_achaia,oghuz,,Ahaya
c_achaia,c_achaia_adj_oghuz,,Ahayan
c_achaia,pecheneg,,Ahaya
c_achaia,sardinian,,Achaia
c_achaia,c_achaia_adj_sardinian,,Achaian
c_achaia,sicilian,,Achaia
c_achaia,c_achaia_adj_sicilian,,Achaian
c_achaia,southern_italian,,Achaia
c_achaia,c_achaia_adj_southern_italian,,Achaian
c_achaia,turkish,,Ahaya
c_achaia,c_achaia_adj_turkish,,Ahayan
c_achaia,turkmen,,Ahaya
c_achaia,c_achaia_adj_turkmen,,Ahayan
c_achaia,tuscan,,Achaia
c_achaia,c_achaia_adj_tuscan,,Achaian
c_achaia,venetian,,Achaia
c_achaia,c_achaia_adj_venetian,,Achaian
b_patras,b_patras,,Patrai
b_patras,b_patras_adj,,
b_patras,central_italian,,Patras
b_patras,corsican,,Patras
b_patras,dalmatian,,Patras
b_patras,frankish,,Patras
b_patras,italian,,Patras
b_patras,ligurian,,Patras
b_patras,neapolitan,,Patras
b_patras,norman,,Patras
b_patras,oghuz,,Balyabadra
b_patras,pecheneg,,Balyabadra
b_patras,sardinian,,Patras
b_patras,sicilian,,Patras
b_patras,southern_italian,,Patras
b_patras,turkish,,Balyabadra
b_patras,turkmen,,Balyabadra
b_patras,tuscan,,Patras
b_patras,venetian,,Patras
b_vostitza,b_vostitza,,Vostitsa
b_vostitza,b_vostitza_adj,,
b_vostitza,central_italian,,Vostizza
b_vostitza,corsican,,Vostizza
b_vostitza,dalmatian,,Vostizza
b_vostitza,frankish,,Vostice
b_vostitza,italian,,Vostizza
b_vostitza,ligurian,,Vostizza
b_vostitza,neapolitan,,Vostizza
b_vostitza,norman,,Vostice
b_vostitza,sardinian,,Vostizza
b_vostitza,sicilian,,Vostizza
b_vostitza,southern_italian,,Vostizza
b_vostitza,tuscan,,Vostizza
b_vostitza,venetian,,Vostizza
b_chalandritza,b_chalandritza,,Khalandritsa
b_chalandritza,b_chalandritza_adj,,
b_chalandritza,central_italian,,Calandrizza
b_chalandritza,corsican,,Calandrizza
b_chalandritza,dalmatian,,Calandrizza
b_chalandritza,frankish,,Calandrice
b_chalandritza,italian,,Calandrizza
b_chalandritza,ligurian,,Calandrizza
b_chalandritza,neapolitan,,Calandrizza
b_chalandritza,norman,,Calandrice
b_chalandritza,sardinian,,Calandrizza
b_chalandritza,sicilian,,Calandrizza
b_chalandritza,southern_italian,,Calandrizza
b_chalandritza,tuscan,,Calandrizza
b_chalandritza,venetian,,Calandrizza
b_andravida,b_andravida,,Andravida
b_andravida,b_andravida_adj,,
b_andravida,central_italian,,Andravilla
b_andravida,corsican,,Andravilla
b_andravida,dalmatian,,Andravilla
b_andravida,frankish,,Andreville
b_andravida,italian,,Andravilla
b_andravida,ligurian,,Andravilla
b_andravida,neapolitan,,Andravilla
b_andravida,norman,,Andreville
b_andravida,sardinian,,Andravilla
b_andravida,sicilian,,Andravilla
b_andravida,southern_italian,,Andravilla
b_andravida,tuscan,,Andravilla
b_andravida,venetian,,Andravilla
b_glarentza,b_glarentza,,Glarentza
b_glarentza,b_glarentza_adj,,
b_glarentza,central_italian,,Clarenza
b_glarentza,corsican,,Clarenza
b_glarentza,dalmatian,,Clarenza
b_glarentza,frankish,,Clarence
b_glarentza,italian,,Clarenza
b_glarentza,ligurian,,Clarenza
b_glarentza,neapolitan,,Clarenza
b_glarentza,norman,,Clarence
b_glarentza,sardinian,,Clarenza
b_glarentza,sicilian,,Clarenza
b_glarentza,southern_italian,,Clarenza
b_glarentza,tuscan,,Clarenza
b_glarentza,venetian,,Clarenza
b_khlemoutsi,b_khlemoutsi,,Khloumoutsi
b_khlemoutsi,b_khlemoutsi_adj,,
b_khlemoutsi,central_italian,,Castel Tornese
b_khlemoutsi,corsican,,Castel Tornese
b_khlemoutsi,dalmatian,,Castel Tornese
b_khlemoutsi,frankish,,Clermont
b_khlemoutsi,italian,,Castel Tornese
b_khlemoutsi,ligurian,,Castel Tornese
b_khlemoutsi,neapolitan,,Castel Tornese
b_khlemoutsi,norman,,Clermont
b_khlemoutsi,oghuz,,Holomuç
b_khlemoutsi,pecheneg,,Holomuç
b_khlemoutsi,sardinian,,Castel Tornese
b_khlemoutsi,sicilian,,Castel Tornese
b_khlemoutsi,southern_italian,,Castel Tornese
b_khlemoutsi,turkish,,Holomuç
b_khlemoutsi,turkmen,,Holomuç
b_khlemoutsi,tuscan,,Castel Tornese
b_khlemoutsi,venetian,,Castel Tornese
c_korinthos,PROV481,,Korinthos
c_korinthos,c_korinthos,,
c_korinthos,c_korinthos_adj,,Korinthian
c_korinthos,central_italian,,Coranto
c_korinthos,c_korinthos_adj_central_italian,,Corantian
c_korinthos,corsican,,Coranto
c_korinthos,c_korinthos_adj_corsican,,Corantian
c_korinthos,croatian,,Korint
c_korinthos,dalmatian,,Coranto
c_korinthos,c_korinthos_adj_dalmatian,,Corantian
c_korinthos,frankish,,Corinthe
c_korinthos,c_korinthos_adj_frankish,,Corinthian
c_korinthos,c_korinthos_adj_greek,,Korinthian
c_korinthos,italian,,Coranto
c_korinthos,c_korinthos_adj_italian,,Corantian
c_korinthos,ligurian,,Coranto
c_korinthos,c_korinthos_adj_ligurian,,Corantian
c_korinthos,neapolitan,,Coranto
c_korinthos,c_korinthos_adj_neapolitan,,Corantian
c_korinthos,norman,,Corinthe
c_korinthos,c_korinthos_adj_norman,,Corinthian
c_korinthos,oghuz,,Gördes
c_korinthos,c_korinthos_adj_oghuz,,Gördesian
c_korinthos,pecheneg,,Gördes
c_korinthos,sardinian,,Coranto
c_korinthos,c_korinthos_adj_sardinian,,Corantian
c_korinthos,serbian,,Korint
c_korinthos,sicilian,,Coranto
c_korinthos,c_korinthos_adj_sicilian,,Corantian
c_korinthos,southern_italian,,Coranto
c_korinthos,c_korinthos_adj_southern_italian,,Corantian
c_korinthos,turkish,,Gördes
c_korinthos,c_korinthos_adj_turkish,,Gördesian
c_korinthos,turkmen,,Gördes
c_korinthos,c_korinthos_adj_turkmen,,Gördesian
c_korinthos,tuscan,,Coranto
c_korinthos,c_korinthos_adj_tuscan,,Corantian
c_korinthos,venetian,,Coranto
c_korinthos,c_korinthos_adj_venetian,,Corantian
b_acrokorinthos,b_acrokorinthos,,Akrokorinthos
b_acrokorinthos,b_acrokorinthos_adj,,
b_acrokorinthos,central_italian,,Acrocoranto
b_acrokorinthos,corsican,,Acrocoranto
b_acrokorinthos,dalmatian,,Acrocoranto
b_acrokorinthos,frankish,,Castel Corinthe
b_acrokorinthos,italian,,Acrocoranto
b_acrokorinthos,ligurian,,Acrocoranto
b_acrokorinthos,neapolitan,,Acrocoranto
b_acrokorinthos,norman,,Castel Corinthe
b_acrokorinthos,oghuz,,Acrocoranto
b_acrokorinthos,pecheneg,,Acrocoranto
b_acrokorinthos,sardinian,,Acrocoranto
b_acrokorinthos,sicilian,,Acrocoranto
b_acrokorinthos,southern_italian,,Acrocoranto
b_acrokorinthos,turkish,,Acrocoranto
b_acrokorinthos,turkmen,,Acrocoranto
b_acrokorinthos,tuscan,,Acrocoranto
b_acrokorinthos,venetian,,Acrocoranto
b_corinth,b_corinth,,Korinthos
b_corinth,b_corinth_adj,,
b_corinth,central_italian,,Coranto
b_corinth,corsican,,Coranto
b_corinth,dalmatian,,Coranto
b_corinth,frankish,,Corinthe
b_corinth,italian,,Coranto
b_corinth,ligurian,,Coranto
b_corinth,neapolitan,,Coranto
b_corinth,norman,,Corinthe
b_corinth,oghuz,,Gördes
b_corinth,pecheneg,,Gördes
b_corinth,sardinian,,Coranto
b_corinth,sicilian,,Coranto
b_corinth,southern_italian,,Coranto
b_corinth,turkish,,Gördes
b_corinth,turkmen,,Gördes
b_corinth,tuscan,,Coranto
b_corinth,venetian,,Coranto
b_argos,b_argos,,Argos
b_argos,b_argos_adj,,
b_argos,arpitan,,Argeus
b_argos,frankish,,Argeus
b_argos,norman,,Argeus
b_nauplion,b_nauplion,,Nauplion
b_nauplion,b_nauplion_adj,,
b_nauplion,central_italian,,Napoli di Romania
b_nauplion,corsican,,Napoli di Romania
b_nauplion,dalmatian,,Napoli di Romania
b_nauplion,frankish,,Naples
b_nauplion,italian,,Napoli di Romania
b_nauplion,ligurian,,Napoli di Romania
b_nauplion,neapolitan,,Napoli di Romania
b_nauplion,norman,,Naples
b_nauplion,oghuz,,Mora Yenisehir
b_nauplion,pecheneg,,Mora Yenisehir
b_nauplion,sardinian,,Napoli di Romania
b_nauplion,sicilian,,Napoli di Romania
b_nauplion,southern_italian,,Napoli di Romania
b_nauplion,turkish,,Mora Yenisehir
b_nauplion,turkmen,,Mora Yenisehir
b_nauplion,tuscan,,Napoli di Romania
b_nauplion,venetian,,Napoli di Romania
b_aegina,b_aegina,,Aigina
b_aegina,b_aegina_adj,,
b_aegina,central_italian,,Eguena
b_aegina,corsican,,Eguena
b_aegina,dalmatian,,Eguena
b_aegina,frankish,,Ligene
b_aegina,italian,,Eguena
b_aegina,ligurian,,Eguena
b_aegina,neapolitan,,Eguena
b_aegina,norman,,Ligene
b_aegina,oghuz,,Ägina
b_aegina,pecheneg,,Ägina
b_aegina,sardinian,,Eguena
b_aegina,sicilian,,Eguena
b_aegina,southern_italian,,Eguena
b_aegina,turkish,,Ägina
b_aegina,turkmen,,Ägina
b_aegina,tuscan,,Eguena
b_aegina,venetian,,Eguena
c_methone,PROV477,,Messinia
c_methone,c_methone,,
c_methone,c_methone_adj,,Methonian
c_methone,central_italian,,Modon
c_methone,c_methone_adj_central_italian,,Modonian
c_methone,corsican,,Modon
c_methone,c_methone_adj_corsican,,Modonian
c_methone,dalmatian,,Modon
c_methone,c_methone_adj_dalmatian,,Modonian
c_methone,frankish,,Messénie
c_methone,c_methone_adj_frankish,,Messénian
c_methone,c_methone_adj_greek,,Messenian
c_methone,italian,,Modon
c_methone,c_methone_adj_italian,,Modonian
c_methone,ligurian,,Modon
c_methone,c_methone_adj_ligurian,,Modonian
c_methone,neapolitan,,Modon
c_methone,c_methone_adj_neapolitan,,Modonian
c_methone,norman,,Messénie
c_methone,c_methone_adj_norman,,Messénian
c_methone,sardinian,,Modon
c_methone,c_methone_adj_sardinian,,Modonian
c_methone,sicilian,,Modon
c_methone,c_methone_adj_sicilian,,Modonian
c_methone,southern_italian,,Modon
c_methone,c_methone_adj_southern_italian,,Modonian
c_methone,tuscan,,Modon
c_methone,c_methone_adj_tuscan,,Modonian
c_methone,venetian,,Modon
c_methone,c_methone_adj_venetian,,Modonian
b_kalamata,b_kalamata,,Kalamata
b_kalamata,b_kalamata_adj,,
b_kalamata,central_italian,,Calamatta
b_kalamata,corsican,,Calamatta
b_kalamata,dalmatian,,Calamatta
b_kalamata,frankish,,Calemate
b_kalamata,italian,,Calamatta
b_kalamata,ligurian,,Calamatta
b_kalamata,neapolitan,,Calamatta
b_kalamata,norman,,Calemate
b_kalamata,oghuz,,Kalamatya
b_kalamata,sardinian,,Calamatta
b_kalamata,sicilian,,Calamatta
b_kalamata,southern_italian,,Calamatta
b_kalamata,turkish,,Kalamatya
b_kalamata,turkmen,,Kalamatya
b_kalamata,tuscan,,Calamatta
b_kalamata,venetian,,Calamatta
b_modon,b_modon,,Methone
b_modon,b_modon_adj,,
b_modon,central_italian,,Modon
b_modon,corsican,,Modon
b_modon,dalmatian,,Modon
b_modon,frankish,,Moçon
b_modon,italian,,Modon
b_modon,ligurian,,Modon
b_modon,neapolitan,,Modon
b_modon,norman,,Moçon
b_modon,sardinian,,Modon
b_modon,sicilian,,Modon
b_modon,southern_italian,,Modon
b_modon,tuscan,,Modon
b_modon,venetian,,Modon
b_coron,b_coron,,Korone
b_coron,b_coron_adj,,
b_coron,central_italian,,Coron
b_coron,corsican,,Coron
b_coron,dalmatian,,Coron
b_coron,italian,,Coron
b_coron,ligurian,,Coron
b_coron,neapolitan,,Coron
b_coron,sardinian,,Coron
b_coron,sicilian,,Coron
b_coron,southern_italian,,Coron
b_coron,tuscan,,Coron
b_coron,venetian,,Coron
c_monemvasia,PROV478,,Lakonia
c_monemvasia,c_monemvasia,,
c_monemvasia,c_monemvasia_adj,,Monemvasian
c_monemvasia,central_italian,,Malvasia
c_monemvasia,c_monemvasia_adj_central_italian,,Malvasian
c_monemvasia,corsican,,Malvasia
c_monemvasia,c_monemvasia_adj_corsican,,Malvasian
c_monemvasia,croatian,,Monemvasija
c_monemvasia,dalmatian,,Malvasia
c_monemvasia,c_monemvasia_adj_dalmatian,,Malvasian
c_monemvasia,frankish,,Chaconie
c_monemvasia,c_monemvasia_adj_frankish,,Chaconian
c_monemvasia,c_monemvasia_adj_greek,,Lakonian
c_monemvasia,italian,,Malvasia
c_monemvasia,c_monemvasia_adj_italian,,Malvasian
c_monemvasia,ligurian,,Malvasia
c_monemvasia,c_monemvasia_adj_ligurian,,Malvasian
c_monemvasia,neapolitan,,Malvasia
c_monemvasia,c_monemvasia_adj_neapolitan,,Malvasian
c_monemvasia,norman,,Chaconie
c_monemvasia,c_monemvasia_adj_norman,,Chaconian
c_monemvasia,oghuz,,Menekse
c_monemvasia,c_monemvasia_adj_oghuz,,Meneksian
c_monemvasia,pecheneg,,Menekse
c_monemvasia,sardinian,,Malvasia
c_monemvasia,c_monemvasia_adj_sardinian,,Malvasian
c_monemvasia,serbian,,Monemvasija
c_monemvasia,sicilian,,Malvasia
c_monemvasia,c_monemvasia_adj_sicilian,,Malvasian
c_monemvasia,southern_italian,,Malvasia
c_monemvasia,c_monemvasia_adj_southern_italian,,Malvasian
c_monemvasia,turkish,,Menekse
c_monemvasia,c_monemvasia_adj_turkish,,Meneksian
c_monemvasia,turkmen,,Menekse
c_monemvasia,c_monemvasia_adj_turkmen,,Meneksian
c_monemvasia,tuscan,,Malvasia
c_monemvasia,c_monemvasia_adj_tuscan,,Malvasian
c_monemvasia,venetian,,Malvasia
c_monemvasia,c_monemvasia_adj_venetian,,Malvasian
b_monemvasia,b_monemvasia,,Monemvasia
b_monemvasia,b_monemvasia_adj,,
b_monemvasia,central_italian,,Malvasia
b_monemvasia,corsican,,Malvasia
b_monemvasia,croatian,,Monemvasija
b_monemvasia,dalmatian,,Malvasia
b_monemvasia,frankish,,Malevesie
b_monemvasia,italian,,Malvasia
b_monemvasia,ligurian,,Malvasia
b_monemvasia,neapolitan,,Malvasia
b_monemvasia,norman,,Malevesie
b_monemvasia,oghuz,,Menekse
b_monemvasia,pecheneg,,Menekse
b_monemvasia,sardinian,,Malvasia
b_monemvasia,serbian,,Monemvasija
b_monemvasia,sicilian,,Malvasia
b_monemvasia,southern_italian,,Malvasia
b_monemvasia,turkish,,Menekse
b_monemvasia,turkmen,,Menekse
b_monemvasia,tuscan,,Malvasia
b_monemvasia,venetian,,Malvasia
b_lacedaemonia,b_lacedaemonia,,Lakedaimonia
b_lacedaemonia,b_lacedaemonia_adj,,
b_lacedaemonia,arpitan,,La Crémonie
b_lacedaemonia,frankish,,La Crémonie
b_lacedaemonia,norman,,La Crémonie
b_elos,b_elos,,Helos
b_elos,b_elos_adj,,
b_elos,arpitan,,Eles
b_elos,frankish,,Eles
b_elos,norman,,Eles
b_geraki,b_geraki,,Geraki
b_geraki,b_geraki_adj,,
b_geraki,central_italian,,Gerachi
b_geraki,corsican,,Gerachi
b_geraki,dalmatian,,Gerachi
b_geraki,frankish,,Gerachi
b_geraki,italian,,Gerachi
b_geraki,ligurian,,Gerachi
b_geraki,neapolitan,,Gerachi
b_geraki,norman,,Gerachi
b_geraki,sardinian,,Gerachi
b_geraki,sicilian,,Gerachi
b_geraki,southern_italian,,Gerachi
b_geraki,tuscan,,Gerachi
b_geraki,venetian,,Gerachi
b_mistra,b_mistra,,Mystra
b_mistra,b_mistra_adj,,
b_mistra,central_italian,,Misitra
b_mistra,corsican,,Misitra
b_mistra,dalmatian,,Misitra
b_mistra,frankish,,Mistra
b_mistra,italian,,Misitra
b_mistra,ligurian,,Misitra
b_mistra,neapolitan,,Misitra
b_mistra,norman,,Mistra
b_mistra,oghuz,,Mezistire
b_mistra,pecheneg,,Mezistire
b_mistra,sardinian,,Misitra
b_mistra,sicilian,,Misitra
b_mistra,southern_italian,,Misitra
b_mistra,turkish,,Mezistire
b_mistra,turkmen,,Mezistire
b_mistra,tuscan,,Misitra
b_mistra,venetian,,Misitra
b_passavas,b_passavas,,Passava
b_passavas,b_passavas_adj,,
b_passavas,arpitan,,Passavant
b_passavas,frankish,,Passavant
b_passavas,norman,,Passavant
c_arcadia,PROV1266,,Arkadia
c_arcadia,c_arcadia,,
c_arcadia,c_arcadia_adj,,Arcadian
c_arcadia,arpitan,,Arcadie
c_arcadia,central_italian,,Arcadia
c_arcadia,c_arcadia_adj_central_italian,,Arcadian
c_arcadia,corsican,,Arcadia
c_arcadia,c_arcadia_adj_corsican,,Arcadian
c_arcadia,dalmatian,,Arcadia
c_arcadia,c_arcadia_adj_dalmatian,,Arcadian
c_arcadia,frankish,,Arcadie
c_arcadia,c_arcadia_adj_frankish,,Arcadian
c_arcadia,c_arcadia_adj_greek,,Arkadian
c_arcadia,italian,,Arcadia
c_arcadia,c_arcadia_adj_italian,,Arcadian
c_arcadia,ligurian,,Arcadia
c_arcadia,c_arcadia_adj_ligurian,,Arcadian
c_arcadia,neapolitan,,Arcadia
c_arcadia,c_arcadia_adj_neapolitan,,Arcadian
c_arcadia,norman,,Arcadie
c_arcadia,c_arcadia_adj_norman,,Arcadian
c_arcadia,oghuz,,Tripoliçe
c_arcadia,c_arcadia_adj_oghuz,,Tripolitan
c_arcadia,pecheneg,,Tripoliçe
c_arcadia,sardinian,,Arcadia
c_arcadia,c_arcadia_adj_sardinian,,Arcadian
c_arcadia,sicilian,,Arcadia
c_arcadia,c_arcadia_adj_sicilian,,Arcadian
c_arcadia,southern_italian,,Arcadia
c_arcadia,c_arcadia_adj_southern_italian,,Arcadian
c_arcadia,turkish,,Tripoliçe
c_arcadia,c_arcadia_adj_turkish,,Tripolitan
c_arcadia,turkmen,,Tripoliçe
c_arcadia,c_arcadia_adj_turkmen,,Tripolitan
c_arcadia,tuscan,,Arcadia
c_arcadia,c_arcadia_adj_tuscan,,Arcadian
c_arcadia,venetian,,Arcadia
c_arcadia,c_arcadia_adj_venetian,,Arcadian
b_nikli,b_nikli,,Nikli
b_nikli,b_nikli_adj,,
b_nikli,arpitan,,Nicles
b_nikli,frankish,,Nicles
b_nikli,norman,,Nicles
b_veligosti,b_veligosti,,Veligosti
b_veligosti,b_veligosti_adj,,
b_veligosti,arpitan,,Veligourt
b_veligosti,frankish,,Veligourt
b_veligosti,norman,,Veligourt
b_akova,b_akova,,Akova
b_akova,b_akova_adj,,
b_akova,arpitan,,Mategriffon
b_akova,frankish,,Mategriffon
b_akova,norman,,Mategriffon
b_akova,oghuz,,Ak Ova
b_akova,pecheneg,,Ak Ova
b_akova,turkish,,Ak Ova
b_akova,turkmen,,Ak Ova
b_karytaina,b_karytaina,,Karytaina
b_karytaina,b_karytaina_adj,,
b_karytaina,arpitan,,Caraitaine
b_karytaina,central_italian,,Caritena
b_karytaina,corsican,,Caritena
b_karytaina,dalmatian,,Caritena
b_karytaina,frankish,,Caraitaine
b_karytaina,italian,,Caritena
b_karytaina,ligurian,,Caritena
b_karytaina,neapolitan,,Caritena
b_karytaina,norman,,Caraitaine
b_karytaina,sardinian,,Caritena
b_karytaina,sicilian,,Caritena
b_karytaina,southern_italian,,Caritena
b_karytaina,tuscan,,Caritena
b_karytaina,venetian,,Caritena
k_candia,k_candia,,Kretes
k_candia,k_candia_adj,,Kretan
k_candia,arpitan,,Candie
k_candia,central_italian,,Candia
k_candia,k_candia_adj_central_italian,,Candian
k_candia,corsican,,Candia
k_candia,k_candia_adj_corsican,,Candian
k_candia,dalmatian,,Candia
k_candia,k_candia_adj_dalmatian,,Candian
k_candia,frankish,,Candie
k_candia,k_candia_adj_frankish,,Candian
k_candia,italian,,Candia
k_candia,k_candia_adj_italian,,Candian
k_candia,ligurian,,Candia
k_candia,k_candia_adj_ligurian,,Candian
k_candia,neapolitan,,Candia
k_candia,k_candia_adj_neapolitan,,Candian
k_candia,norman,,Candie
k_candia,k_candia_adj_norman,,Candian
k_candia,sardinian,,Candia
k_candia,k_candia_adj_sardinian,,Candian
k_candia,sicilian,,Candia
k_candia,k_candia_adj_sicilian,,Candian
k_candia,southern_italian,,Candia
k_candia,k_candia_adj_southern_italian,,Candian
k_candia,tuscan,,Candia
k_candia,k_candia_adj_tuscan,,Candian
k_candia,venetian,,Candia
k_candia,k_candia_adj_venetian,,Candian
d_krete,d_krete,,Kretes
d_krete,d_krete_adj,,Kretan
d_krete,andalusian_arabic,,Iqritish
d_krete,arpitan,,Candie
d_krete,bedouin_arabic,,Iqritish
d_krete,central_italian,,Candia
d_krete,d_krete_adj_central_italian,,Candian
d_krete,corsican,,Candia
d_krete,d_krete_adj_corsican,,Candian
d_krete,dalmatian,,Candia
d_krete,d_krete_adj_dalmatian,,Candian
d_krete,egyptian_arabic,,Iqritish
d_krete,frankish,,Candie
d_krete,d_krete_adj_frankish,,Candian
d_krete,italian,,Candia
d_krete,d_krete_adj_italian,,Candian
d_krete,levantine_arabic,,Iqritish
d_krete,ligurian,,Candia
d_krete,d_krete_adj_ligurian,,Candian
d_krete,maghreb_arabic,,Iqritish
d_krete,neapolitan,,Candia
d_krete,d_krete_adj_neapolitan,,Candian
d_krete,norman,,Candie
d_krete,d_krete_adj_norman,,Candian
d_krete,oghuz,,Girit
d_krete,pecheneg,,Girit
d_krete,sardinian,,Candia
d_krete,d_krete_adj_sardinian,,Candian
d_krete,sicilian,,Candia
d_krete,d_krete_adj_sicilian,,Candian
d_krete,southern_italian,,Candia
d_krete,d_krete_adj_southern_italian,,Candian
d_krete,turkish,,Girit
d_krete,turkmen,,Girit
d_krete,tuscan,,Candia
d_krete,d_krete_adj_tuscan,,Candian
d_krete,venetian,,Candia
d_krete,d_krete_adj_venetian,,Candian
c_kaneia,PROV479,,Chaneia
